date,forward_pe
2010-12-31,13.5069
2011-01-03,14.9026
2011-01-04,14.8236
2011-01-05,14.8244
2011-01-06,14.7619
2011-01-07,14.7477
2011-01-10,14.7657
2011-01-11,14.8777
2011-01-12,15.011
2011-01-13,14.8891
2011-01-14,14.9066
2011-01-17,14.9067
2011-01-18,15.0012
2011-01-19,14.6646
2011-01-20,14.4444
2011-01-21,14.4114
2011-01-24,14.558
2011-01-25,14.5715
2011-01-26,14.8716
2011-01-27,14.765
2011-01-28,14.5464
2011-01-31,14.7784
2011-02-01,15.1958
2011-02-02,15.1503
2011-02-03,15.2082
2011-02-04,15.2123
2011-02-07,15.2915
2011-02-08,15.3423
2011-02-09,15.1983
2011-02-10,15.2374
2011-02-11,15.3076
2011-02-14,15.4659
2011-02-15,15.3035
2011-02-16,15.4858
2011-02-17,15.6179
2011-02-18,15.4581
2011-02-21,15.4583
2011-02-22,14.9691
2011-02-23,14.869
2011-02-24,14.7836
2011-02-25,14.9911
2011-02-28,15.1471
2011-03-01,14.7993
2011-03-02,14.8336
2011-03-03,15.1245
2011-03-04,15.0155
2011-03-07,14.7529
2011-03-08,14.9001
2011-03-09,14.6784
2011-03-10,14.3545
2011-03-11,14.5501
2011-03-14,14.5168
2011-03-15,14.4955
2011-03-16,14.2119
2011-03-17,14.4579
2011-03-18,14.5356
2011-03-21,14.7875
2011-03-22,14.757
2011-03-23,14.9651
2011-03-24,15.0301
2011-03-25,15.1093
2011-03-28,15.0374
2011-03-29,15.1871
2011-03-30,15.3388
2011-03-31,15.4021
2011-04-01,16.1838
2011-04-04,16.2964
2011-04-05,16.4793
2011-04-06,16.3453
2011-04-07,16.3153
2011-04-08,16.2136
2011-04-11,16.0144
2011-04-12,15.7989
2011-04-13,15.7004
2011-04-14,15.7468
2011-04-15,15.8479
2011-04-18,15.6481
2011-04-19,15.9238
2011-04-20,16.1181
2011-04-21,16.2929
2011-04-22,16.293
2011-04-25,16.1845
2011-04-26,16.3535
2011-04-27,16.381
2011-04-28,16.4237
2011-04-29,16.4608
2011-05-02,16.3573
2011-05-03,16.1969
2011-05-04,15.9222
2011-05-05,15.7244
2011-05-06,15.8397
2011-05-09,16.0841
2011-05-10,16.1965
2011-05-11,15.7538
2011-05-12,15.7586
2011-05-13,15.5446
2011-05-16,15.4868
2011-05-17,15.3197
2011-05-18,15.6416
2011-05-19,15.6494
2011-05-20,15.495
2011-05-23,15.3419
2011-05-24,15.4139
2011-05-25,15.6286
2011-05-26,15.6543
2011-05-27,15.8151
2011-05-30,15.815
2011-05-31,15.9799
2011-06-01,15.491
2011-06-02,15.511
2011-06-03,15.3093
2011-06-06,15.1655
2011-06-07,15.2142
2011-06-08,15.0687
2011-06-09,15.307
2011-06-10,15.1156
2011-06-13,15.0321
2011-06-14,15.3156
2011-06-15,14.9645
2011-06-16,14.8239
2011-06-17,14.8187
2011-06-20,14.9375
2011-06-21,15.3242
2011-06-22,15.2663
2011-06-23,15.2543
2011-06-24,15.1669
2011-06-27,15.189
2011-06-28,15.4596
2011-06-29,15.6976
2011-06-30,15.9078
2011-07-01,17.1388
2011-07-04,17.1388
2011-07-05,17.1578
2011-07-06,17.2205
2011-07-07,17.4761
2011-07-08,17.3579
2011-07-11,17.0016
2011-07-12,16.9437
2011-07-13,17.0841
2011-07-14,16.9292
